company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,pax_load,load_factor,transfer_bags,origin_bags,total_checked_bags,transfer_bag_ratio,total_ssr_count,ssr_category
YX,3610,2025-08-14,ORD,YQB,2025-08-14 10:39:00+00:00,2025-08-14 14:16:00+00:00,2025-08-14 10:42:00+00:00,2025-08-14 14:22:00+00:00,76,ERJ-175,Express,144,120,42,3.0,74,0.9736842105263158,19.0,24.0,43.0,0.4418604651162791,2.0,Medium SSR (1-5)
UA,2155,2025-08-06,ORD,LAX,2025-08-06 19:40:00+00:00,2025-08-06 22:14:00+00:00,2025-08-07 01:07:00+00:00,2025-08-07 03:22:00+00:00,200,A321-2NX,Mainline,1261,1602,62,327.0,149,0.745,59.0,51.0,110.0,0.5363636363636364,2.0,Medium SSR (1-5)
YX,3409,2025-08-11,ORD,YOW,2025-08-11 13:56:00+00:00,2025-08-11 17:06:00+00:00,2025-08-11 13:59:00+00:00,2025-08-11 17:09:00+00:00,76,ERJ-175,Express,50,73,42,3.0,63,0.8289473684210527,25.0,9.0,34.0,0.7352941176470589,1.0,Medium SSR (1-5)
OO,5234,2025-08-08,ORD,MKE,2025-08-08 10:35:00+00:00,2025-08-08 11:35:00+00:00,2025-08-08 10:28:00+00:00,2025-08-08 11:14:00+00:00,50,CRJ-550,Express,47,46,29,-7.0,46,0.92,13.0,3.0,16.0,0.8125,0.0,Low SSR (0)
YX,3708,2025-08-08,ORD,BNA,2025-08-08 12:45:00+00:00,2025-08-08 14:26:00+00:00,2025-08-08 12:44:00+00:00,2025-08-08 14:18:00+00:00,76,ERJ-175,Express,40,78,34,-1.0,71,0.9342105263157896,6.0,31.0,37.0,0.1621621621621621,1.0,Medium SSR (1-5)
UA,1580,2025-08-06,ORD,YVR,2025-08-06 19:35:00+00:00,2025-08-06 22:18:00+00:00,2025-08-06 23:32:00+00:00,2025-08-07 01:46:00+00:00,166,B737-800,Mainline,55,124,65,237.0,134,0.8072289156626506,43.0,42.0,85.0,0.5058823529411764,3.0,Medium SSR (1-5)
G7,4452,2025-08-05,ORD,RIC,2025-08-05 10:50:00+00:00,2025-08-05 13:57:00+00:00,2025-08-05 10:41:00+00:00,2025-08-05 13:43:00+00:00,50,CRJ-550,Express,58,70,29,-9.0,50,1.0,23.0,12.0,35.0,0.6571428571428571,0.0,Low SSR (0)
G7,4476,2025-08-06,ORD,CAE,2025-08-06 13:55:00+00:00,2025-08-06 17:00:00+00:00,2025-08-06 13:51:00+00:00,2025-08-06 16:47:00+00:00,50,CRJ-550,Express,40,53,29,-4.0,41,0.82,6.0,24.0,30.0,0.2,3.0,Medium SSR (1-5)
OO,5026,2025-08-07,ORD,JST,2025-08-07 21:05:00+00:00,2025-08-07 23:55:00+00:00,2025-08-07 22:23:00+00:00,2025-08-08 01:02:00+00:00,50,CRJ-200,Express,40,17,29,78.0,25,0.5,7.0,13.0,20.0,0.35,0.0,Low SSR (0)
UA,2337,2025-08-03,ORD,IAD,2025-08-03 13:05:00+00:00,2025-08-03 16:10:00+00:00,2025-08-03 13:05:00+00:00,2025-08-03 16:01:00+00:00,179,B737-900,Mainline,66,78,56,0.0,179,1.0,32.0,114.0,146.0,0.2191780821917808,6.0,High SSR (>5)
UA,1742,2025-08-07,ORD,JAX,2025-08-07 18:26:00+00:00,2025-08-07 22:00:00+00:00,2025-08-07 19:06:00+00:00,2025-08-07 22:43:00+00:00,166,B737-800,Mainline,100,62,51,40.0,161,0.9698795180722892,80.0,26.0,106.0,0.7547169811320755,4.0,Medium SSR (1-5)
UA,1761,2025-08-03,ORD,FAT,2025-08-03 19:57:00+00:00,2025-08-03 22:30:00+00:00,2025-08-03 23:27:00+00:00,2025-08-04 01:48:00+00:00,166,B737-800,Mainline,1541,1178,51,210.0,150,0.9036144578313252,61.0,50.0,111.0,0.5495495495495496,6.0,High SSR (>5)
UA,2039,2025-08-07,ORD,MCO,2025-08-07 17:51:00+00:00,2025-08-07 21:47:00+00:00,2025-08-07 19:41:00+00:00,2025-08-07 23:35:00+00:00,200,A321-2NX,Mainline,722,65,68,110.0,200,1.0,72.0,47.0,119.0,0.6050420168067226,1.0,Medium SSR (1-5)
UA,2649,2025-08-12,ORD,EWR,2025-08-12 14:27:00+00:00,2025-08-12 18:01:00+00:00,2025-08-12 18:51:00+00:00,2025-08-12 22:46:00+00:00,176,B757-200,Mainline,162,452,64,264.0,164,0.9318181818181818,32.0,57.0,89.0,0.3595505617977528,5.0,Medium SSR (1-5)
OO,5234,2025-08-13,ORD,MKE,2025-08-13 10:35:00+00:00,2025-08-13 11:35:00+00:00,2025-08-13 10:28:00+00:00,2025-08-13 11:19:00+00:00,50,CRJ-550,Express,47,25,29,-7.0,47,0.94,15.0,2.0,17.0,0.8823529411764706,0.0,Low SSR (0)
G7,4479,2025-08-10,ORD,STL,2025-08-10 11:20:00+00:00,2025-08-10 12:46:00+00:00,2025-08-10 11:11:00+00:00,2025-08-10 12:23:00+00:00,50,CRJ-550,Express,40,56,29,-9.0,50,1.0,30.0,5.0,35.0,0.8571428571428571,0.0,Low SSR (0)
UA,1872,2025-08-11,ORD,MSP,2025-08-11 14:40:00+00:00,2025-08-11 16:19:00+00:00,2025-08-11 14:50:00+00:00,2025-08-11 16:29:00+00:00,150,A320-200,Mainline,57,84,46,10.0,145,0.9666666666666668,82.0,57.0,139.0,0.5899280575539568,4.0,Medium SSR (1-5)
OO,4645,2025-08-08,ORD,FWA,2025-08-08 11:05:00+00:00,2025-08-08 13:17:00+00:00,2025-08-08 10:58:00+00:00,2025-08-08 12:54:00+00:00,50,CRJ-200,Express,70,75,29,-7.0,48,0.96,29.0,22.0,51.0,0.5686274509803921,2.0,Medium SSR (1-5)
UA,1144,2025-08-03,ORD,ONT,2025-08-03 19:35:00+00:00,2025-08-03 22:06:00+00:00,2025-08-03 19:55:00+00:00,2025-08-03 22:29:00+00:00,166,B737-800,Mainline,90,90,51,20.0,155,0.933734939759036,37.0,45.0,82.0,0.4512195121951219,5.0,Medium SSR (1-5)
OO,5262,2025-08-09,ORD,LNK,2025-08-09 12:45:00+00:00,2025-08-09 14:35:00+00:00,2025-08-09 12:39:00+00:00,2025-08-09 14:26:00+00:00,50,CRJ-200,Express,55,72,29,-6.0,49,0.98,13.0,27.0,40.0,0.325,1.0,Medium SSR (1-5)
UA,2147,2025-08-09,ORD,ALB,2025-08-09 18:35:00+00:00,2025-08-09 21:47:00+00:00,2025-08-09 18:34:00+00:00,2025-08-09 21:52:00+00:00,126,B737-700,Mainline,85,50,51,-1.0,95,0.753968253968254,68.0,3.0,71.0,0.9577464788732394,2.0,Medium SSR (1-5)
G7,4530,2025-08-01,ORD,SGF,2025-08-01 15:50:00+00:00,2025-08-01 17:38:00+00:00,2025-08-01 16:44:00+00:00,2025-08-01 18:19:00+00:00,50,CRJ-550,Express,55,32,29,54.0,49,0.98,29.0,7.0,36.0,0.8055555555555556,2.0,Medium SSR (1-5)
UA,1832,2025-08-08,ORD,CMH,2025-08-08 07:10:00+00:00,2025-08-08 09:37:00+00:00,2025-08-08 07:13:00+00:00,2025-08-08 09:44:00+00:00,126,B737-700,Mainline,735,720,43,3.0,90,0.7142857142857143,18.0,4.0,22.0,0.8181818181818182,1.0,Medium SSR (1-5)
YX,3638,2025-08-07,ORD,CHS,2025-08-07 10:35:00+00:00,2025-08-07 14:02:00+00:00,2025-08-07 10:30:00+00:00,2025-08-07 13:51:00+00:00,76,ERJ-175,Express,72,81,34,-5.0,76,1.0,6.0,39.0,45.0,0.1333333333333333,1.0,Medium SSR (1-5)
OO,5841,2025-08-06,ORD,MEM,2025-08-06 12:45:00+00:00,2025-08-06 14:44:00+00:00,2025-08-06 12:43:00+00:00,2025-08-06 15:00:00+00:00,70,ERJ-175,Express,51,65,34,-2.0,57,0.8142857142857143,22.0,8.0,30.0,0.7333333333333333,0.0,Low SSR (0)
YX,3685,2025-08-01,ORD,DTW,2025-08-01 07:20:00+00:00,2025-08-01 09:51:00+00:00,2025-08-01 07:16:00+00:00,2025-08-01 09:44:00+00:00,76,ERJ-175,Express,55,51,34,-4.0,74,0.9736842105263158,41.0,18.0,59.0,0.6949152542372882,1.0,Medium SSR (1-5)
OO,5810,2025-08-06,ORD,PIA,2025-08-06 20:20:00+00:00,2025-08-06 21:32:00+00:00,2025-08-06 22:46:00+00:00,2025-08-06 23:52:00+00:00,50,CRJ-200,Express,105,30,29,146.0,39,0.78,31.0,11.0,42.0,0.7380952380952381,2.0,Medium SSR (1-5)
OO,4636,2025-08-15,ORD,SBN,2025-08-15 17:50:00+00:00,2025-08-15 19:48:00+00:00,2025-08-15 19:28:00+00:00,2025-08-15 21:21:00+00:00,50,CRJ-550,Express,60,59,29,98.0,42,0.84,22.0,1.0,23.0,0.9565217391304348,0.0,Low SSR (0)
OO,5427,2025-08-13,ORD,PIA,2025-08-13 09:05:00+00:00,2025-08-13 10:19:00+00:00,2025-08-13 09:00:00+00:00,2025-08-13 10:00:00+00:00,50,CRJ-200,Express,61,59,29,-5.0,41,0.82,40.0,28.0,68.0,0.5882352941176471,2.0,Medium SSR (1-5)
OO,5375,2025-08-02,ORD,GRB,2025-08-02 08:50:00+00:00,2025-08-02 10:11:00+00:00,2025-08-02 08:45:00+00:00,2025-08-02 09:55:00+00:00,50,CRJ-200,Express,45,46,29,-5.0,38,0.76,33.0,13.0,46.0,0.717391304347826,0.0,Low SSR (0)
UA,1239,2025-08-12,ORD,ROC,2025-08-12 14:07:00+00:00,2025-08-12 16:55:00+00:00,2025-08-12 14:03:00+00:00,2025-08-12 18:06:00+00:00,150,A320-200,Mainline,61,68,46,-4.0,130,0.8666666666666667,84.0,16.0,100.0,0.84,2.0,Medium SSR (1-5)
UA,2426,2025-08-07,ORD,IAH,2025-08-07 19:35:00+00:00,2025-08-07 22:24:00+00:00,2025-08-07 19:47:00+00:00,2025-08-07 22:16:00+00:00,179,B737-900,Mainline,79,77,56,12.0,162,0.905027932960894,24.0,48.0,72.0,0.3333333333333333,2.0,Medium SSR (1-5)
OO,5405,2025-08-11,ORD,SCE,2025-08-11 07:25:00+00:00,2025-08-11 10:20:00+00:00,2025-08-11 07:20:00+00:00,2025-08-11 10:19:00+00:00,50,CRJ-200,Express,47,56,29,-5.0,49,0.98,33.0,29.0,62.0,0.532258064516129,2.0,Medium SSR (1-5)
UA,611,2025-08-02,ORD,SFO,2025-08-02 07:00:00+00:00,2025-08-02 09:42:00+00:00,2025-08-02 08:38:00+00:00,2025-08-02 11:04:00+00:00,234,B757-300,Mainline,652,717,66,98.0,197,0.8418803418803419,6.0,154.0,160.0,0.0375,3.0,Medium SSR (1-5)
G7,4184,2025-08-04,ORD,DAY,2025-08-04 08:50:00+00:00,2025-08-04 11:14:00+00:00,2025-08-04 08:42:00+00:00,2025-08-04 10:49:00+00:00,50,CRJ-550,Express,45,34,29,-8.0,48,0.96,17.0,2.0,19.0,0.8947368421052632,0.0,Low SSR (0)
UA,359,2025-08-11,ORD,MEX,2025-08-11 09:16:00+00:00,2025-08-11 12:45:00+00:00,2025-08-11 09:08:00+00:00,2025-08-11 12:42:00+00:00,150,A320-200,Mainline,95,120,60,-8.0,144,0.96,14.0,83.0,97.0,0.1443298969072164,6.0,High SSR (>5)
UA,609,2025-08-05,ORD,PHX,2025-08-05 13:34:00+00:00,2025-08-05 15:22:00+00:00,2025-08-05 13:39:00+00:00,2025-08-05 15:04:00+00:00,179,B737-900,Mainline,68,98,56,5.0,175,0.9776536312849162,34.0,93.0,127.0,0.2677165354330709,8.0,High SSR (>5)
UA,1920,2025-08-07,ORD,LAS,2025-08-07 15:41:00+00:00,2025-08-07 17:41:00+00:00,2025-08-07 15:55:00+00:00,2025-08-07 17:46:00+00:00,179,B737-900,Mainline,67,69,56,14.0,165,0.9217877094972068,53.0,31.0,84.0,0.6309523809523809,1.0,Medium SSR (1-5)
G7,4613,2025-08-02,ORD,STL,2025-08-02 09:05:00+00:00,2025-08-02 10:40:00+00:00,2025-08-02 09:03:00+00:00,2025-08-02 10:12:00+00:00,50,CRJ-550,Express,60,85,29,-2.0,48,0.96,32.0,8.0,40.0,0.8,1.0,Medium SSR (1-5)
UA,1328,2025-08-09,ORD,SMF,2025-08-09 09:05:00+00:00,2025-08-09 11:46:00+00:00,2025-08-09 09:00:00+00:00,2025-08-09 11:26:00+00:00,200,A321-2NX,Mainline,546,570,62,-5.0,195,0.975,92.0,45.0,137.0,0.6715328467153284,5.0,Medium SSR (1-5)
OO,5847,2025-08-04,ORD,DSM,2025-08-04 16:20:00+00:00,2025-08-04 17:49:00+00:00,2025-08-04 16:18:00+00:00,2025-08-04 17:52:00+00:00,76,ERJ-175,Express,47,48,34,-2.0,72,0.9473684210526316,51.0,13.0,64.0,0.796875,0.0,Low SSR (0)
UA,2497,2025-08-06,ORD,DTW,2025-08-06 19:35:00+00:00,2025-08-06 22:05:00+00:00,2025-08-06 23:43:00+00:00,2025-08-07 01:56:00+00:00,126,A319-100,Mainline,60,45,43,248.0,91,0.7222222222222222,24.0,2.0,26.0,0.9230769230769232,3.0,Medium SSR (1-5)
UA,980,2025-08-01,ORD,DUB,2025-08-01 20:15:00+00:00,2025-08-02 09:45:00+00:00,2025-08-01 20:49:00+00:00,2025-08-02 09:33:00+00:00,243,B787-8,Mainline,400,431,95,34.0,244,1.0041152263374489,76.0,146.0,222.0,0.3423423423423423,5.0,Medium SSR (1-5)
UA,929,2025-08-12,ORD,LHR,2025-08-12 16:05:00+00:00,2025-08-13 06:20:00+00:00,2025-08-12 16:04:00+00:00,2025-08-13 06:33:00+00:00,167,B767-300,Mainline,2995,3031,145,-1.0,111,0.6646706586826348,65.0,53.0,118.0,0.5508474576271186,4.0,Medium SSR (1-5)
UA,2147,2025-08-06,ORD,ALB,2025-08-06 18:30:00+00:00,2025-08-06 21:42:00+00:00,2025-08-06 23:56:00+00:00,2025-08-07 02:54:00+00:00,126,A319-100,Mainline,96,384,43,326.0,89,0.7063492063492064,57.0,6.0,63.0,0.9047619047619048,2.0,Medium SSR (1-5)
OO,5915,2025-08-12,ORD,LNK,2025-08-12 16:50:00+00:00,2025-08-12 18:45:00+00:00,2025-08-12 22:22:00+00:00,2025-08-13 00:21:00+00:00,50,CRJ-200,Express,45,169,29,332.0,48,0.96,41.0,17.0,58.0,0.7068965517241379,5.0,Medium SSR (1-5)
UA,466,2025-08-10,ORD,DCA,2025-08-10 10:00:00+00:00,2025-08-10 12:58:00+00:00,2025-08-10 09:52:00+00:00,2025-08-10 12:52:00+00:00,126,A319-100,Mainline,121,120,51,-8.0,125,0.992063492063492,1.0,77.0,78.0,0.0128205128205128,4.0,Medium SSR (1-5)
UA,291,2025-08-10,ORD,BDL,2025-08-10 18:15:00+00:00,2025-08-10 21:36:00+00:00,2025-08-10 18:40:00+00:00,2025-08-10 22:03:00+00:00,126,A319-100,Mainline,317,258,43,25.0,114,0.9047619047619048,32.0,15.0,47.0,0.6808510638297872,1.0,Medium SSR (1-5)
UA,2226,2025-08-15,ORD,CLE,2025-08-15 14:27:00+00:00,2025-08-15 16:54:00+00:00,2025-08-15 14:35:00+00:00,2025-08-15 17:00:00+00:00,179,B737-900,Mainline,72,87,56,8.0,168,0.9385474860335196,67.0,45.0,112.0,0.5982142857142857,4.0,Medium SSR (1-5)
G7,4491,2025-08-15,ORD,CAE,2025-08-15 18:30:00+00:00,2025-08-15 21:45:00+00:00,2025-08-15 18:25:00+00:00,2025-08-15 21:41:00+00:00,50,CRJ-550,Express,89,70,29,-5.0,46,0.92,23.0,16.0,39.0,0.5897435897435898,1.0,Medium SSR (1-5)
G7,4502,2025-08-06,ORD,LEX,2025-08-06 10:50:00+00:00,2025-08-06 13:21:00+00:00,2025-08-06 10:47:00+00:00,2025-08-06 13:05:00+00:00,50,CRJ-550,Express,64,65,29,-3.0,41,0.82,39.0,1.0,40.0,0.975,1.0,Medium SSR (1-5)
UA,1577,2025-08-14,ORD,SFO,2025-08-14 14:40:00+00:00,2025-08-14 17:26:00+00:00,2025-08-14 14:42:00+00:00,2025-08-14 16:58:00+00:00,234,B757-300,Mainline,80,83,66,2.0,234,1.0,55.0,95.0,150.0,0.3666666666666666,1.0,Medium SSR (1-5)
UA,293,2025-08-11,ORD,LGA,2025-08-11 11:00:00+00:00,2025-08-11 14:20:00+00:00,2025-08-11 10:54:00+00:00,2025-08-11 14:14:00+00:00,166,B737-800,Mainline,57,77,51,-6.0,165,0.993975903614458,21.0,45.0,66.0,0.3181818181818182,2.0,Medium SSR (1-5)
UA,2067,2025-08-06,ORD,BOS,2025-08-06 07:30:00+00:00,2025-08-06 10:57:00+00:00,2025-08-06 07:25:00+00:00,2025-08-06 11:02:00+00:00,166,B737-800,Mainline,460,461,51,-5.0,149,0.8975903614457831,11.0,53.0,64.0,0.171875,1.0,Medium SSR (1-5)
UA,660,2025-08-09,ORD,SAN,2025-08-09 09:05:00+00:00,2025-08-09 11:33:00+00:00,2025-08-09 09:01:00+00:00,2025-08-09 11:20:00+00:00,200,A321-2NX,Mainline,715,730,62,-4.0,199,0.995,40.0,110.0,150.0,0.2666666666666666,0.0,Low SSR (0)
UA,2370,2025-08-13,ORD,BOS,2025-08-13 14:28:00+00:00,2025-08-13 18:06:00+00:00,2025-08-13 15:05:00+00:00,2025-08-13 18:42:00+00:00,179,B737-900,Mainline,82,128,56,37.0,179,1.0,56.0,54.0,110.0,0.509090909090909,1.0,Medium SSR (1-5)
UA,533,2025-08-08,ORD,OMA,2025-08-08 20:13:00+00:00,2025-08-08 21:52:00+00:00,2025-08-08 20:31:00+00:00,2025-08-08 22:04:00+00:00,150,A320-200,Mainline,78,75,46,18.0,135,0.9,70.0,14.0,84.0,0.8333333333333334,1.0,Medium SSR (1-5)
G7,4395,2025-08-07,ORD,TVC,2025-08-07 18:15:00+00:00,2025-08-07 20:38:00+00:00,2025-08-07 18:48:00+00:00,2025-08-07 21:17:00+00:00,50,CRJ-550,Express,65,36,29,33.0,50,1.0,16.0,12.0,28.0,0.5714285714285714,2.0,Medium SSR (1-5)
UA,556,2025-08-06,ORD,CLT,2025-08-06 07:00:00+00:00,2025-08-06 10:12:00+00:00,2025-08-06 06:53:00+00:00,2025-08-06 09:50:00+00:00,179,B737-900,Mainline,150,177,62,-7.0,105,0.5865921787709497,34.0,26.0,60.0,0.5666666666666667,0.0,Low SSR (0)
YX,3638,2025-08-04,ORD,CHS,2025-08-04 10:35:00+00:00,2025-08-04 14:02:00+00:00,2025-08-04 10:41:00+00:00,2025-08-04 13:59:00+00:00,76,ERJ-175,Express,78,88,34,6.0,78,1.0263157894736843,8.0,46.0,54.0,0.1481481481481481,2.0,Medium SSR (1-5)
YX,3628,2025-08-07,ORD,IND,2025-08-07 17:50:00+00:00,2025-08-07 20:03:00+00:00,2025-08-07 18:01:00+00:00,2025-08-07 20:07:00+00:00,76,ERJ-175,Express,60,84,34,11.0,67,0.881578947368421,47.0,15.0,62.0,0.7580645161290323,1.0,Medium SSR (1-5)
UA,1273,2025-08-13,ORD,SFO,2025-08-13 06:30:00+00:00,2025-08-13 09:09:00+00:00,2025-08-13 06:23:00+00:00,2025-08-13 08:42:00+00:00,234,B757-300,Mainline,331,340,66,-7.0,153,0.6538461538461539,63.0,90.0,153.0,0.4117647058823529,1.0,Medium SSR (1-5)
UA,786,2025-08-01,ORD,BTV,2025-08-01 11:17:00+00:00,2025-08-01 14:33:00+00:00,2025-08-01 11:12:00+00:00,2025-08-01 14:09:00+00:00,150,A320-200,Mainline,90,104,46,-5.0,150,1.0,41.0,44.0,85.0,0.4823529411764706,1.0,Medium SSR (1-5)
OO,4718,2025-08-06,ORD,DAY,2025-08-06 14:30:00+00:00,2025-08-06 16:58:00+00:00,2025-08-06 14:40:00+00:00,2025-08-06 16:54:00+00:00,70,ERJ-175,Express,84,94,34,10.0,64,0.9142857142857144,40.0,5.0,45.0,0.8888888888888888,2.0,Medium SSR (1-5)
G7,4546,2025-08-10,ORD,AVP,2025-08-10 18:35:00+00:00,2025-08-10 21:43:00+00:00,2025-08-10 18:39:00+00:00,2025-08-10 22:16:00+00:00,50,CRJ-550,Express,85,66,29,4.0,42,0.84,30.0,3.0,33.0,0.9090909090909092,1.0,Medium SSR (1-5)
UA,1129,2025-08-08,ORD,BOS,2025-08-08 19:49:00+00:00,2025-08-08 23:16:00+00:00,2025-08-08 19:47:00+00:00,2025-08-08 23:06:00+00:00,179,B737-MAX9,Mainline,79,84,56,-2.0,104,0.5810055865921788,21.0,28.0,49.0,0.4285714285714285,2.0,Medium SSR (1-5)
OO,5603,2025-08-11,ORD,FNT,2025-08-11 20:08:00+00:00,2025-08-11 22:30:00+00:00,2025-08-11 19:58:00+00:00,2025-08-11 22:22:00+00:00,50,CRJ-200,Express,86,68,29,-10.0,39,0.78,26.0,14.0,40.0,0.65,2.0,Medium SSR (1-5)
OO,5593,2025-08-09,ORD,MEM,2025-08-09 08:57:00+00:00,2025-08-09 11:02:00+00:00,2025-08-09 08:56:00+00:00,2025-08-09 10:46:00+00:00,76,ERJ-175,Express,52,65,34,-1.0,47,0.618421052631579,30.0,6.0,36.0,0.8333333333333334,4.0,Medium SSR (1-5)
OO,5021,2025-08-09,ORD,SUX,2025-08-09 20:50:00+00:00,2025-08-09 22:40:00+00:00,2025-08-09 21:16:00+00:00,2025-08-09 23:05:00+00:00,50,CRJ-200,Express,40,40,29,26.0,31,0.62,12.0,13.0,25.0,0.48,2.0,Medium SSR (1-5)
OO,5695,2025-08-04,ORD,ABE,2025-08-04 18:35:00+00:00,2025-08-04 21:57:00+00:00,2025-08-04 18:40:00+00:00,2025-08-04 21:56:00+00:00,70,ERJ-175,Express,85,91,34,5.0,63,0.9,12.0,18.0,30.0,0.4,2.0,Medium SSR (1-5)
YX,3421,2025-08-05,ORD,ROC,2025-08-05 07:15:00+00:00,2025-08-05 10:17:00+00:00,2025-08-05 07:08:00+00:00,2025-08-05 10:03:00+00:00,76,ERJ-175,Express,45,59,34,-7.0,68,0.8947368421052632,24.0,13.0,37.0,0.6486486486486487,1.0,Medium SSR (1-5)
UA,1983,2025-08-05,ORD,LAX,2025-08-05 16:50:00+00:00,2025-08-05 19:21:00+00:00,2025-08-05 18:29:00+00:00,2025-08-05 20:53:00+00:00,179,B737-900,Mainline,28,142,119,99.0,169,0.9441340782122905,22.0,56.0,78.0,0.282051282051282,3.0,Medium SSR (1-5)
UA,1577,2025-08-01,ORD,SFO,2025-08-01 14:40:00+00:00,2025-08-01 17:26:00+00:00,2025-08-01 14:55:00+00:00,2025-08-01 17:28:00+00:00,234,B757-300,Mainline,123,151,66,15.0,234,1.0,51.0,111.0,162.0,0.3148148148148148,2.0,Medium SSR (1-5)
OO,5631,2025-08-06,ORD,DAY,2025-08-06 18:25:00+00:00,2025-08-06 20:57:00+00:00,2025-08-06 18:34:00+00:00,2025-08-06 20:34:00+00:00,50,CRJ-550,Express,94,42,29,9.0,46,0.92,27.0,1.0,28.0,0.9642857142857144,2.0,Medium SSR (1-5)
G7,4406,2025-08-08,ORD,TVC,2025-08-08 09:25:00+00:00,2025-08-08 11:54:00+00:00,2025-08-08 09:20:00+00:00,2025-08-08 11:34:00+00:00,50,CRJ-550,Express,80,39,29,-5.0,50,1.0,40.0,0.0,40.0,1.0,1.0,Medium SSR (1-5)
UA,1525,2025-08-01,ORD,AUS,2025-08-01 13:40:00+00:00,2025-08-01 16:30:00+00:00,2025-08-01 13:44:00+00:00,2025-08-01 16:19:00+00:00,126,A319-100,Mainline,70,106,43,4.0,117,0.9285714285714286,24.0,42.0,66.0,0.3636363636363636,0.0,Low SSR (0)
UA,1920,2025-08-03,ORD,LAS,2025-08-03 15:41:00+00:00,2025-08-03 17:41:00+00:00,2025-08-03 16:35:00+00:00,2025-08-03 18:11:00+00:00,179,B737-900,Mainline,67,97,56,54.0,177,0.988826815642458,43.0,38.0,81.0,0.5308641975308642,3.0,Medium SSR (1-5)
OO,5447,2025-08-02,ORD,PVD,2025-08-02 11:05:00+00:00,2025-08-02 14:39:00+00:00,2025-08-02 11:12:00+00:00,2025-08-02 14:23:00+00:00,70,ERJ-175,Express,71,85,34,7.0,69,0.9857142857142858,18.0,41.0,59.0,0.3050847457627119,2.0,Medium SSR (1-5)
UA,793,2025-08-15,ORD,DFW,2025-08-15 16:20:00+00:00,2025-08-15 18:58:00+00:00,2025-08-15 17:39:00+00:00,2025-08-15 20:11:00+00:00,150,A320-200,Mainline,-45,40,46,79.0,112,0.7466666666666667,58.0,27.0,85.0,0.6823529411764706,2.0,Medium SSR (1-5)
OO,5763,2025-08-13,ORD,TUL,2025-08-13 12:45:00+00:00,2025-08-13 14:49:00+00:00,2025-08-13 12:45:00+00:00,2025-08-13 14:35:00+00:00,76,ERJ-175,Express,280,52,34,0.0,74,0.9736842105263158,41.0,4.0,45.0,0.9111111111111112,1.0,Medium SSR (1-5)
UA,1414,2025-08-07,ORD,BOI,2025-08-07 08:45:00+00:00,2025-08-07 11:43:00+00:00,2025-08-07 08:36:00+00:00,2025-08-07 11:12:00+00:00,150,A320-200,Mainline,57,60,46,-9.0,144,0.96,19.0,36.0,55.0,0.3454545454545454,1.0,Medium SSR (1-5)
UA,1156,2025-08-03,ORD,MSY,2025-08-03 19:55:00+00:00,2025-08-03 22:25:00+00:00,2025-08-03 20:23:00+00:00,2025-08-03 22:55:00+00:00,179,B737-900,Mainline,165,57,56,28.0,173,0.9664804469273744,70.0,34.0,104.0,0.6730769230769231,3.0,Medium SSR (1-5)
UA,1314,2025-08-12,ORD,IAH,2025-08-12 14:26:00+00:00,2025-08-12 17:25:00+00:00,2025-08-12 14:30:00+00:00,2025-08-12 18:13:00+00:00,200,A321-2NX,Mainline,72,97,62,4.0,200,1.0,68.0,81.0,149.0,0.4563758389261745,3.0,Medium SSR (1-5)
UA,2661,2025-08-05,ORD,LGA,2025-08-05 10:00:00+00:00,2025-08-05 13:18:00+00:00,2025-08-05 09:59:00+00:00,2025-08-05 13:09:00+00:00,166,B737-800,Mainline,63,92,51,-1.0,144,0.8674698795180723,0.0,44.0,44.0,0.0,2.0,Medium SSR (1-5)
G7,4456,2025-08-10,ORD,CMH,2025-08-10 07:14:00+00:00,2025-08-10 09:44:00+00:00,2025-08-10 07:11:00+00:00,2025-08-10 09:43:00+00:00,50,CRJ-550,Express,979,1005,29,-3.0,29,0.58,31.0,1.0,32.0,0.96875,0.0,Low SSR (0)
UA,909,2025-08-01,ORD,AMS,2025-08-01 18:15:00+00:00,2025-08-02 09:20:00+00:00,2025-08-01 18:42:00+00:00,2025-08-02 09:42:00+00:00,243,B787-8,Mainline,3160,2867,95,27.0,243,1.0,153.0,80.0,233.0,0.6566523605150214,6.0,High SSR (>5)
OO,5376,2025-08-10,ORD,LEX,2025-08-10 14:30:00+00:00,2025-08-10 17:01:00+00:00,2025-08-10 15:05:00+00:00,2025-08-10 17:32:00+00:00,70,ERJ-175,Express,77,28,34,35.0,65,0.9285714285714286,45.0,16.0,61.0,0.7377049180327869,1.0,Medium SSR (1-5)
UA,708,2025-08-13,ORD,MCI,2025-08-13 08:51:00+00:00,2025-08-13 10:35:00+00:00,2025-08-13 09:00:00+00:00,2025-08-13 10:30:00+00:00,126,A319-100,Mainline,70,105,43,9.0,126,1.0,31.0,20.0,51.0,0.6078431372549019,1.0,Medium SSR (1-5)
